,sourceIP,destIP,numOfRequest,time,acceptanceRate,is_attack,is_attack_supervised
35835,172.16.1.96,172.16.1.196,2.0,2021-02-10 20:58:52,100.0,0,1.1618247333171717e-235
35836,172.16.1.157,172.16.1.168,1.0,2021-02-10 20:58:53,100.0,0,1.9326384367332043e-236
35837,172.16.1.168,172.16.1.157,1.0,2021-02-10 20:58:53,100.0,0,1.9326384367332043e-236
35838,172.16.1.144,172.16.1.173,1.0,2021-02-10 20:58:54,100.0,0,1.9326384367332043e-236
35839,172.16.1.173,172.16.1.144,1.0,2021-02-10 20:58:54,100.0,0,1.9326384367332043e-236
35840,172.16.1.10,69.164.213.136,1.0,2021-02-10 20:58:56,100.0,0,1.9326384367332043e-236
35841,13.72.67.143,172.16.1.109,1.0,2021-02-10 20:58:57,100.0,0,1.9326384367332043e-236
35842,172.16.1.109,13.72.67.143,1.0,2021-02-10 20:58:57,100.0,0,1.9326384367332043e-236
35843,194.147.140.70,172.16.1.109,1.0,2021-02-10 20:58:57,0.0,0,3.0567502356567114e-263
35844,172.16.1.10,172.16.1.250,1.0,2021-02-10 20:58:58,100.0,0,1.9326384367332043e-236
35845,172.16.1.10,172.16.1.252,1.0,2021-02-10 20:58:58,100.0,0,1.9326384367332043e-236
35846,172.16.1.140,172.16.1.178,1.0,2021-02-10 20:58:58,100.0,0,1.9326384367332043e-236
35847,172.16.1.173,172.16.1.214,1.0,2021-02-10 20:58:58,100.0,0,1.9326384367332043e-236
35848,172.16.1.178,172.16.1.140,1.0,2021-02-10 20:58:58,100.0,0,1.9326384367332043e-236
35849,172.16.1.214,172.16.1.173,1.0,2021-02-10 20:58:58,100.0,0,1.9326384367332043e-236
35850,172.16.1.250,172.16.1.10,1.0,2021-02-10 20:58:58,100.0,0,1.9326384367332043e-236
35851,172.16.1.168,172.16.1.238,1.0,2021-02-10 20:59:02,100.0,0,1.9326384367332043e-236
35852,172.16.1.238,172.16.1.168,1.0,2021-02-10 20:59:02,100.0,0,1.9326384367332043e-236
35853,172.16.1.250,172.16.1.36,1.0,2021-02-10 20:59:02,100.0,0,1.9326384367332043e-236
35854,172.16.1.36,172.16.1.250,1.0,2021-02-10 20:59:02,100.0,0,1.9326384367332043e-236
35855,172.16.1.36,52.44.104.29,1.0,2021-02-10 20:59:02,100.0,0,1.9326384367332043e-236
35856,194.147.140.88,172.16.1.36,1.0,2021-02-10 20:59:02,0.0,0,3.0567502356567114e-263
35857,209.145.48.20,172.16.1.36,1.0,2021-02-10 20:59:02,0.0,0,3.0567502356567114e-263
35858,52.44.104.29,172.16.1.36,1.0,2021-02-10 20:59:02,100.0,0,1.9326384367332043e-236
35859,172.16.1.196,172.16.1.96,2.0,2021-02-10 20:59:04,100.0,0,1.1618247333171717e-235
35860,172.16.1.96,172.16.1.196,2.0,2021-02-10 20:59:04,100.0,0,1.1618247333171717e-235
35861,45.155.205.225,172.16.1.96,1.0,2021-02-10 20:59:04,0.0,0,3.0567502356567114e-263
35862,172.16.1.144,172.16.1.173,1.0,2021-02-10 20:59:05,100.0,0,1.9326384367332043e-236
35863,172.16.1.173,172.16.1.144,1.0,2021-02-10 20:59:05,100.0,0,1.9326384367332043e-236
35864,10.3.252.33,172.16.1.196,2.0,2021-02-10 20:59:06,0.0,0,1.837595672246748e-262
35865,172.16.1.10,172.16.1.173,1.0,2021-02-10 20:59:06,100.0,0,1.9326384367332043e-236
35866,172.16.1.10,204.2.134.162,1.0,2021-02-10 20:59:06,100.0,0,1.9326384367332043e-236
35867,172.16.1.10,35.168.5.6,1.0,2021-02-10 20:59:06,100.0,0,1.9326384367332043e-236
35868,172.16.1.168,172.16.1.162,1.0,2021-02-10 20:59:06,100.0,0,1.9326384367332043e-236
35869,172.16.1.173,172.16.1.162,1.0,2021-02-10 20:59:06,100.0,0,1.9326384367332043e-236
35870,172.16.1.196,172.16.1.52,1.0,2021-02-10 20:59:06,100.0,0,1.9326384367332043e-236
35871,172.16.1.196,172.16.1.96,3.0,2021-02-10 20:59:06,100.0,0,6.984424428757537e-235
35872,172.16.1.52,172.16.1.196,1.0,2021-02-10 20:59:06,100.0,0,1.9326384367332043e-236
35873,172.16.1.96,172.16.1.196,3.0,2021-02-10 20:59:06,100.0,0,6.984424428757537e-235
35874,172.16.1.157,172.16.1.168,1.0,2021-02-10 20:59:07,100.0,0,1.9326384367332043e-236
35875,172.16.1.168,172.16.1.157,1.0,2021-02-10 20:59:07,100.0,0,1.9326384367332043e-236
35876,172.16.1.173,172.16.1.162,1.0,2021-02-10 20:59:07,100.0,0,1.9326384367332043e-236
35877,172.16.1.10,172.16.1.250,1.0,2021-02-10 20:59:08,100.0,0,1.9326384367332043e-236
35878,172.16.1.10,35.168.5.6,1.0,2021-02-10 20:59:08,100.0,0,1.9326384367332043e-236
35879,172.16.1.10,52.46.153.8,1.0,2021-02-10 20:59:08,100.0,0,1.9326384367332043e-236
35880,172.16.1.173,172.16.1.10,1.0,2021-02-10 20:59:08,100.0,0,1.9326384367332043e-236
35881,172.16.1.241,172.16.1.10,1.0,2021-02-10 20:59:08,100.0,0,1.9326384367332043e-236
35882,194.147.140.75,172.16.1.10,1.0,2021-02-10 20:59:08,100.0,0,1.9326384367332043e-236
35883,209.17.96.242,172.16.1.10,1.0,2021-02-10 20:59:08,100.0,0,1.9326384367332043e-236
35884,35.168.5.6,172.16.1.10,1.0,2021-02-10 20:59:08,100.0,0,1.9326384367332043e-236
35885,140.82.112.4,172.16.1.252,1.0,2021-02-10 20:59:10,100.0,0,1.9326384367332043e-236
35886,172.16.1.10,172.16.1.173,1.0,2021-02-10 20:59:10,100.0,0,1.9326384367332043e-236
35887,172.16.1.173,172.16.1.10,2.0,2021-02-10 20:59:10,100.0,0,1.1618247333171717e-235
35888,172.16.1.178,172.16.1.224,1.0,2021-02-10 20:59:10,100.0,0,1.9326384367332043e-236
35889,172.16.1.224,172.16.1.178,1.0,2021-02-10 20:59:10,100.0,0,1.9326384367332043e-236
35890,172.16.1.252,140.82.112.4,1.0,2021-02-10 20:59:10,100.0,0,1.9326384367332043e-236
35891,193.169.255.248,172.16.1.10,1.0,2021-02-10 20:59:10,100.0,0,1.9326384367332043e-236
35892,209.17.96.58,172.16.1.52,1.0,2021-02-10 20:59:10,0.0,0,3.0567502356567114e-263
35893,172.16.1.168,172.16.1.162,1.0,2021-02-10 20:59:12,100.0,0,1.9326384367332043e-236
35894,172.16.1.173,172.16.1.162,1.0,2021-02-10 20:59:12,100.0,0,1.9326384367332043e-236
35895,10.3.252.33,172.16.1.241,9.0,2021-02-10 20:59:14,0.0,0,5.214107663699899e-257
35896,172.16.1.10,172.16.1.173,1.0,2021-02-10 20:59:14,100.0,0,1.9326384367332043e-236
35897,172.16.1.10,172.16.1.245,1.0,2021-02-10 20:59:14,100.0,0,1.9326384367332043e-236
35898,172.16.1.10,172.16.1.250,1.0,2021-02-10 20:59:14,100.0,0,1.9326384367332043e-236
35899,172.16.1.109,172.16.1.250,2.0,2021-02-10 20:59:14,100.0,0,1.1618247333171717e-235
35900,172.16.1.168,172.16.1.162,2.0,2021-02-10 20:59:14,100.0,0,1.1618247333171717e-235
35901,172.16.1.241,35.168.5.6,1.0,2021-02-10 20:59:14,100.0,0,1.9326384367332043e-236
35902,172.16.1.250,172.16.1.109,2.0,2021-02-10 20:59:14,100.0,0,1.1618247333171717e-235
35903,194.147.140.62,172.16.1.109,1.0,2021-02-10 20:59:14,0.0,0,3.0567502356567114e-263
35904,34.205.216.173,172.16.1.10,1.0,2021-02-10 20:59:14,100.0,0,1.9326384367332043e-236
35905,35.168.5.6,172.16.1.241,1.0,2021-02-10 20:59:14,100.0,0,1.9326384367332043e-236
35906,50.205.244.107,172.16.1.10,1.0,2021-02-10 20:59:14,100.0,0,1.9326384367332043e-236
35907,52.46.154.86,172.16.1.10,1.0,2021-02-10 20:59:14,100.0,0,1.9326384367332043e-236
35908,172.16.1.250,172.16.1.36,4.0,2021-02-10 20:59:17,100.0,0,4.198755905440192e-234
35909,172.16.1.36,172.16.1.250,4.0,2021-02-10 20:59:17,100.0,0,4.198755905440192e-234
35910,172.16.1.36,52.44.104.29,1.0,2021-02-10 20:59:17,100.0,0,1.9326384367332043e-236
35911,52.44.104.29,172.16.1.36,1.0,2021-02-10 20:59:17,100.0,0,1.9326384367332043e-236
35912,80.82.78.82,172.16.1.36,1.0,2021-02-10 20:59:17,0.0,0,3.0567502356567114e-263
35913,172.16.1.196,172.16.1.52,2.0,2021-02-10 20:59:18,100.0,0,1.1618247333171717e-235
35914,172.16.1.52,172.16.1.196,2.0,2021-02-10 20:59:18,100.0,0,1.1618247333171717e-235
35915,45.135.232.109,172.16.1.52,1.0,2021-02-10 20:59:18,0.0,0,3.0567502356567114e-263
35916,172.16.1.176,172.16.1.178,1.0,2021-02-10 20:59:19,100.0,0,1.9326384367332043e-236
35917,172.16.1.178,172.16.1.176,1.0,2021-02-10 20:59:19,100.0,0,1.9326384367332043e-236
35918,10.3.252.33,172.16.1.196,2.0,2021-02-10 20:59:21,0.0,0,1.837595672246748e-262
35919,172.16.1.10,34.205.216.173,1.0,2021-02-10 20:59:21,100.0,0,1.9326384367332043e-236
35920,172.16.1.10,52.46.154.140,1.0,2021-02-10 20:59:21,100.0,0,1.9326384367332043e-236
35921,172.16.1.173,172.16.1.10,1.0,2021-02-10 20:59:21,100.0,0,1.9326384367332043e-236
35922,172.16.1.196,172.16.1.52,1.0,2021-02-10 20:59:21,100.0,0,1.9326384367332043e-236
35923,172.16.1.52,172.16.1.196,1.0,2021-02-10 20:59:21,100.0,0,1.9326384367332043e-236
35924,176.111.173.97,172.16.1.10,1.0,2021-02-10 20:59:21,100.0,0,1.9326384367332043e-236
35925,194.147.140.91,172.16.1.10,1.0,2021-02-10 20:59:21,100.0,0,1.9326384367332043e-236
35926,34.205.216.173,172.16.1.10,1.0,2021-02-10 20:59:21,100.0,0,1.9326384367332043e-236
35927,172.16.1.148,172.16.1.187,3.0,2021-02-10 20:59:23,100.0,0,6.984424428757537e-235
35928,172.16.1.176,172.16.1.187,1.0,2021-02-10 20:59:23,100.0,0,1.9326384367332043e-236
35929,172.16.1.187,172.16.1.148,3.0,2021-02-10 20:59:23,100.0,0,6.984424428757537e-235
35930,172.16.1.187,172.16.1.176,1.0,2021-02-10 20:59:23,100.0,0,1.9326384367332043e-236
35931,172.16.1.187,172.16.1.205,2.0,2021-02-10 20:59:23,100.0,0,1.1618247333171717e-235
35932,172.16.1.205,172.16.1.187,2.0,2021-02-10 20:59:23,100.0,0,1.1618247333171717e-235
35933,172.16.1.109,172.16.1.250,1.0,2021-02-10 20:59:24,100.0,0,1.9326384367332043e-236
35934,172.16.1.109,52.44.104.29,1.0,2021-02-10 20:59:24,100.0,0,1.9326384367332043e-236
35935,172.16.1.162,172.16.1.168,2.0,2021-02-10 20:59:24,100.0,0,1.1618247333171717e-235
35936,172.16.1.168,172.16.1.162,2.0,2021-02-10 20:59:24,100.0,0,1.1618247333171717e-235
35937,172.16.1.187,172.16.1.205,4.0,2021-02-10 20:59:24,100.0,0,4.198755905440192e-234
35938,172.16.1.205,172.16.1.187,4.0,2021-02-10 20:59:24,100.0,0,4.198755905440192e-234
35939,172.16.1.250,172.16.1.109,1.0,2021-02-10 20:59:24,100.0,0,1.9326384367332043e-236
35940,45.155.205.123,172.16.1.109,1.0,2021-02-10 20:59:24,0.0,0,3.0567502356567114e-263
35941,52.44.104.29,172.16.1.109,1.0,2021-02-10 20:59:24,100.0,0,1.9326384367332043e-236
35942,162.142.125.71,172.16.1.96,1.0,2021-02-10 20:59:25,0.0,0,3.0567502356567114e-263
35943,172.16.1.162,172.16.1.173,1.0,2021-02-10 20:59:25,100.0,0,1.9326384367332043e-236
35944,172.16.1.168,172.16.1.162,1.0,2021-02-10 20:59:25,100.0,0,1.9326384367332043e-236
35945,172.16.1.173,172.16.1.162,1.0,2021-02-10 20:59:25,100.0,0,1.9326384367332043e-236
35946,172.16.1.196,172.16.1.96,1.0,2021-02-10 20:59:25,100.0,0,1.9326384367332043e-236
35947,172.16.1.96,172.16.1.196,1.0,2021-02-10 20:59:25,100.0,0,1.9326384367332043e-236
35948,172.16.1.162,172.16.1.168,2.0,2021-02-10 20:59:26,100.0,0,1.1618247333171717e-235
35949,172.16.1.168,172.16.1.162,2.0,2021-02-10 20:59:26,100.0,0,1.1618247333171717e-235
35950,172.16.1.173,172.16.1.198,2.0,2021-02-10 20:59:27,100.0,0,1.1618247333171717e-235
35951,172.16.1.198,172.16.1.173,2.0,2021-02-10 20:59:27,100.0,0,1.1618247333171717e-235
35952,172.16.1.196,172.16.1.52,1.0,2021-02-10 20:59:28,100.0,0,1.9326384367332043e-236
35953,172.16.1.52,172.16.1.196,1.0,2021-02-10 20:59:28,100.0,0,1.9326384367332043e-236
35954,192.241.220.107,172.16.1.52,1.0,2021-02-10 20:59:28,0.0,0,3.0567502356567114e-263
35955,194.147.140.102,172.16.1.52,1.0,2021-02-10 20:59:28,0.0,0,3.0567502356567114e-263
35956,194.147.140.22,172.16.1.52,1.0,2021-02-10 20:59:28,0.0,0,3.0567502356567114e-263
35957,194.147.140.68,172.16.1.10,1.0,2021-02-10 20:59:29,100.0,0,1.9326384367332043e-236
35958,172.16.1.10,140.82.113.4,1.0,2021-02-10 20:59:30,100.0,0,1.9326384367332043e-236
35959,172.16.1.10,172.16.1.173,2.0,2021-02-10 20:59:30,100.0,0,1.1618247333171717e-235
35960,172.16.1.10,34.205.216.173,1.0,2021-02-10 20:59:30,100.0,0,1.9326384367332043e-236
35961,172.16.1.10,50.205.244.107,1.0,2021-02-10 20:59:30,100.0,0,1.9326384367332043e-236
35962,172.16.1.10,52.46.143.54,1.0,2021-02-10 20:59:30,100.0,0,1.9326384367332043e-236
35963,172.16.1.162,172.16.1.168,1.0,2021-02-10 20:59:30,100.0,0,1.9326384367332043e-236
35964,172.16.1.168,172.16.1.162,1.0,2021-02-10 20:59:30,100.0,0,1.9326384367332043e-236
35965,172.16.1.173,172.16.1.10,1.0,2021-02-10 20:59:30,100.0,0,1.9326384367332043e-236
35966,172.16.1.173,172.16.1.162,1.0,2021-02-10 20:59:30,100.0,0,1.9326384367332043e-236
35967,172.16.1.178,172.16.1.224,1.0,2021-02-10 20:59:30,100.0,0,1.9326384367332043e-236
35968,172.16.1.224,172.16.1.178,1.0,2021-02-10 20:59:30,100.0,0,1.9326384367332043e-236
35969,172.16.1.245,172.16.1.10,1.0,2021-02-10 20:59:30,100.0,0,1.9326384367332043e-236
35970,172.16.1.250,172.16.1.10,1.0,2021-02-10 20:59:30,100.0,0,1.9326384367332043e-236
35971,172.16.1.252,172.16.1.10,1.0,2021-02-10 20:59:30,100.0,0,1.9326384367332043e-236
35972,209.17.97.122,172.16.1.10,1.0,2021-02-10 20:59:30,100.0,0,1.9326384367332043e-236
35973,52.46.153.8,172.16.1.10,1.0,2021-02-10 20:59:30,100.0,0,1.9326384367332043e-236
35974,52.46.155.31,172.16.1.10,1.0,2021-02-10 20:59:30,100.0,0,1.9326384367332043e-236
35975,172.16.1.148,172.16.1.187,1.0,2021-02-10 20:59:33,100.0,0,1.9326384367332043e-236
35976,172.16.1.187,172.16.1.148,1.0,2021-02-10 20:59:33,100.0,0,1.9326384367332043e-236
35977,10.3.252.33,172.16.1.196,2.0,2021-02-10 20:59:34,0.0,0,1.837595672246748e-262
35978,172.16.1.157,172.16.1.168,2.0,2021-02-10 20:59:34,100.0,0,1.1618247333171717e-235
35979,172.16.1.162,172.16.1.168,8.0,2021-02-10 20:59:34,100.0,0,5.483787884530686e-231
35980,172.16.1.168,172.16.1.157,2.0,2021-02-10 20:59:34,100.0,0,1.1618247333171717e-235
35981,172.16.1.168,172.16.1.162,8.0,2021-02-10 20:59:34,100.0,0,5.483787884530686e-231
35982,172.16.1.168,172.16.1.176,1.0,2021-02-10 20:59:34,100.0,0,1.9326384367332043e-236
35983,172.16.1.168,172.16.1.238,2.0,2021-02-10 20:59:34,100.0,0,1.1618247333171717e-235
35984,172.16.1.176,172.16.1.168,1.0,2021-02-10 20:59:34,100.0,0,1.9326384367332043e-236
35985,172.16.1.196,172.16.1.52,1.0,2021-02-10 20:59:34,100.0,0,1.9326384367332043e-236
35986,172.16.1.196,172.16.1.96,1.0,2021-02-10 20:59:34,100.0,0,1.9326384367332043e-236
35987,172.16.1.238,172.16.1.168,2.0,2021-02-10 20:59:34,100.0,0,1.1618247333171717e-235
35988,172.16.1.52,172.16.1.196,1.0,2021-02-10 20:59:34,100.0,0,1.9326384367332043e-236
35989,172.16.1.96,172.16.1.196,1.0,2021-02-10 20:59:34,100.0,0,1.9326384367332043e-236
35990,172.16.1.168,172.16.1.176,1.0,2021-02-10 20:59:36,100.0,0,1.9326384367332043e-236
35991,172.16.1.176,172.16.1.168,1.0,2021-02-10 20:59:36,100.0,0,1.9326384367332043e-236
35992,141.98.80.242,172.16.1.109,1.0,2021-02-10 20:59:39,0.0,0,3.0567502356567114e-263
35993,172.16.1.109,172.16.1.250,2.0,2021-02-10 20:59:39,100.0,0,1.1618247333171717e-235
35994,172.16.1.250,172.16.1.109,2.0,2021-02-10 20:59:39,100.0,0,1.1618247333171717e-235
35995,193.27.229.224,172.16.1.109,1.0,2021-02-10 20:59:39,0.0,0,3.0567502356567114e-263
35996,159.65.137.122,172.16.1.173,1.0,2021-02-10 20:59:40,0.0,0,3.0567502356567114e-263
35997,167.248.133.77,172.16.1.173,1.0,2021-02-10 20:59:40,0.0,0,3.0567502356567114e-263
35998,172.16.1.144,172.16.1.173,2.0,2021-02-10 20:59:40,100.0,0,1.1618247333171717e-235
35999,172.16.1.162,172.16.1.173,3.0,2021-02-10 20:59:40,100.0,0,6.984424428757537e-235
36000,172.16.1.168,172.16.1.238,1.0,2021-02-10 20:59:40,100.0,0,1.9326384367332043e-236
36001,172.16.1.173,172.16.1.144,2.0,2021-02-10 20:59:40,100.0,0,1.1618247333171717e-235
36002,172.16.1.173,172.16.1.162,3.0,2021-02-10 20:59:40,100.0,0,6.984424428757537e-235
36003,172.16.1.173,172.16.1.198,3.0,2021-02-10 20:59:40,100.0,0,6.984424428757537e-235
36004,172.16.1.173,172.16.1.214,2.0,2021-02-10 20:59:40,100.0,0,1.1618247333171717e-235
36005,172.16.1.173,52.46.143.54,1.0,2021-02-10 20:59:40,100.0,0,1.9326384367332043e-236
36006,172.16.1.173,52.46.153.8,1.0,2021-02-10 20:59:40,100.0,0,1.9326384367332043e-236
36007,172.16.1.173,52.46.154.86,1.0,2021-02-10 20:59:40,100.0,0,1.9326384367332043e-236
36008,172.16.1.173,52.46.155.31,1.0,2021-02-10 20:59:40,100.0,0,1.9326384367332043e-236
36009,172.16.1.198,172.16.1.173,2.0,2021-02-10 20:59:40,100.0,0,1.1618247333171717e-235
36010,172.16.1.214,172.16.1.173,2.0,2021-02-10 20:59:40,100.0,0,1.1618247333171717e-235
36011,172.16.1.238,172.16.1.168,1.0,2021-02-10 20:59:40,100.0,0,1.9326384367332043e-236
36012,185.216.140.31,172.16.1.173,1.0,2021-02-10 20:59:40,0.0,0,3.0567502356567114e-263
36013,194.147.140.60,172.16.1.173,1.0,2021-02-10 20:59:40,0.0,0,3.0567502356567114e-263
36014,209.17.96.250,172.16.1.173,1.0,2021-02-10 20:59:40,0.0,0,3.0567502356567114e-263
36015,222.187.239.51,172.16.1.173,1.0,2021-02-10 20:59:40,0.0,0,3.0567502356567114e-263
36016,45.146.164.211,172.16.1.173,1.0,2021-02-10 20:59:40,0.0,0,3.0567502356567114e-263
36017,52.46.143.54,172.16.1.173,1.0,2021-02-10 20:59:40,100.0,0,1.9326384367332043e-236
36018,52.46.153.8,172.16.1.173,1.0,2021-02-10 20:59:40,100.0,0,1.9326384367332043e-236
36019,52.46.154.86,172.16.1.173,1.0,2021-02-10 20:59:40,100.0,0,1.9326384367332043e-236
36020,52.46.155.31,172.16.1.173,1.0,2021-02-10 20:59:40,100.0,0,1.9326384367332043e-236
36021,172.16.1.10,172.16.1.173,1.0,2021-02-10 20:59:41,100.0,0,1.9326384367332043e-236
36022,172.16.1.250,172.16.1.10,1.0,2021-02-10 20:59:41,100.0,0,1.9326384367332043e-236
36023,35.168.5.6,172.16.1.10,1.0,2021-02-10 20:59:41,100.0,0,1.9326384367332043e-236
36024,52.46.154.76,172.16.1.10,1.0,2021-02-10 20:59:41,100.0,0,1.9326384367332043e-236
36025,172.16.1.173,172.16.1.198,1.0,2021-02-10 20:59:42,100.0,0,1.9326384367332043e-236
36026,172.16.1.196,172.16.1.96,1.0,2021-02-10 20:59:42,100.0,0,1.9326384367332043e-236
36027,172.16.1.198,172.16.1.173,1.0,2021-02-10 20:59:42,100.0,0,1.9326384367332043e-236
36028,172.16.1.96,172.16.1.196,1.0,2021-02-10 20:59:42,100.0,0,1.9326384367332043e-236
36029,172.16.1.176,172.16.1.187,1.0,2021-02-10 20:59:46,100.0,0,1.9326384367332043e-236
36030,172.16.1.187,172.16.1.176,1.0,2021-02-10 20:59:46,100.0,0,1.9326384367332043e-236
36031,172.16.1.10,52.46.154.76,1.0,2021-02-10 20:59:47,100.0,0,1.9326384367332043e-236
36032,52.46.154.76,172.16.1.10,1.0,2021-02-10 20:59:47,100.0,0,1.9326384367332043e-236
36033,172.16.1.245,50.205.244.107,1.0,2021-02-10 20:59:49,100.0,0,1.9326384367332043e-236
36034,50.205.244.107,172.16.1.245,1.0,2021-02-10 20:59:49,100.0,0,1.9326384367332043e-236
36035,10.3.252.33,172.16.1.196,2.0,2021-02-10 20:59:50,0.0,0,1.837595672246748e-262
36036,172.16.1.140,172.16.1.178,2.0,2021-02-10 20:59:50,100.0,0,1.1618247333171717e-235
36037,172.16.1.176,172.16.1.178,1.0,2021-02-10 20:59:50,100.0,0,1.9326384367332043e-236
36038,172.16.1.178,172.16.1.140,2.0,2021-02-10 20:59:50,100.0,0,1.1618247333171717e-235
36039,172.16.1.178,172.16.1.176,1.0,2021-02-10 20:59:50,100.0,0,1.9326384367332043e-236
36040,172.16.1.178,172.16.1.224,2.0,2021-02-10 20:59:50,100.0,0,1.1618247333171717e-235
36041,172.16.1.196,172.16.1.52,2.0,2021-02-10 20:59:50,100.0,0,1.1618247333171717e-235
36042,172.16.1.196,172.16.1.96,1.0,2021-02-10 20:59:50,100.0,0,1.9326384367332043e-236
36043,172.16.1.224,172.16.1.178,2.0,2021-02-10 20:59:50,100.0,0,1.1618247333171717e-235
36044,172.16.1.52,172.16.1.196,2.0,2021-02-10 20:59:50,100.0,0,1.1618247333171717e-235
36045,172.16.1.96,172.16.1.196,1.0,2021-02-10 20:59:50,100.0,0,1.9326384367332043e-236
36046,172.16.1.140,172.16.1.178,1.0,2021-02-10 20:59:51,100.0,0,1.9326384367332043e-236
36047,172.16.1.178,172.16.1.140,1.0,2021-02-10 20:59:51,100.0,0,1.9326384367332043e-236
36048,10.3.252.33,172.16.1.215,1.0,2021-02-10 20:59:52,100.0,0,1.9326384367332043e-236
36049,172.16.1.109,172.16.1.250,4.0,2021-02-10 20:59:52,100.0,0,4.198755905440192e-234
36050,172.16.1.196,172.16.1.96,1.0,2021-02-10 20:59:52,100.0,0,1.9326384367332043e-236
36051,172.16.1.215,10.3.252.33,1.0,2021-02-10 20:59:52,100.0,0,1.9326384367332043e-236
36052,172.16.1.250,172.16.1.109,4.0,2021-02-10 20:59:52,100.0,0,4.198755905440192e-234
36053,172.16.1.250,172.16.1.36,5.0,2021-02-10 20:59:52,100.0,0,2.5241236888298634e-233
36054,172.16.1.250,34.205.216.173,2.0,2021-02-10 20:59:52,100.0,0,1.1618247333171717e-235
36055,172.16.1.36,172.16.1.250,5.0,2021-02-10 20:59:52,100.0,0,2.5241236888298634e-233
36056,172.16.1.96,172.16.1.196,1.0,2021-02-10 20:59:52,100.0,0,1.9326384367332043e-236
36057,194.147.140.88,172.16.1.96,1.0,2021-02-10 20:59:52,0.0,0,3.0567502356567114e-263
36058,34.205.216.173,172.16.1.250,3.0,2021-02-10 20:59:52,66.66666666666666,0,8.137676163494139e-244
36059,37.49.229.202,172.16.1.96,1.0,2021-02-10 20:59:52,0.0,0,3.0567502356567114e-263
36060,172.16.1.10,172.16.1.173,2.0,2021-02-10 20:59:53,100.0,0,1.1618247333171717e-235
36061,172.16.1.10,52.46.153.8,1.0,2021-02-10 20:59:53,100.0,0,1.9326384367332043e-236
36062,172.16.1.144,172.16.1.173,1.0,2021-02-10 20:59:53,100.0,0,1.9326384367332043e-236
36063,172.16.1.173,172.16.1.10,1.0,2021-02-10 20:59:53,100.0,0,1.9326384367332043e-236
36064,172.16.1.173,172.16.1.144,1.0,2021-02-10 20:59:53,100.0,0,1.9326384367332043e-236
36065,172.16.1.173,172.16.1.214,1.0,2021-02-10 20:59:53,100.0,0,1.9326384367332043e-236
36066,172.16.1.214,172.16.1.173,1.0,2021-02-10 20:59:53,100.0,0,1.9326384367332043e-236
36067,194.147.140.107,172.16.1.10,1.0,2021-02-10 20:59:53,100.0,0,1.9326384367332043e-236
36068,52.46.143.54,172.16.1.10,1.0,2021-02-10 20:59:53,100.0,0,1.9326384367332043e-236
36069,52.46.154.86,172.16.1.10,1.0,2021-02-10 20:59:53,100.0,0,1.9326384367332043e-236
36070,94.102.51.17,172.16.1.10,1.0,2021-02-10 20:59:53,100.0,0,1.9326384367332043e-236
36071,10.3.252.33,172.16.1.215,1.0,2021-02-10 20:59:54,100.0,0,1.9326384367332043e-236
36072,172.16.1.187,172.16.1.205,1.0,2021-02-10 20:59:54,100.0,0,1.9326384367332043e-236
36073,172.16.1.205,172.16.1.187,1.0,2021-02-10 20:59:54,100.0,0,1.9326384367332043e-236
36074,172.16.1.215,10.3.252.33,1.0,2021-02-10 20:59:54,100.0,0,1.9326384367332043e-236
36075,83.97.20.35,172.16.1.36,1.0,2021-02-10 20:59:54,0.0,0,3.0567502356567114e-263
36076,172.16.1.162,172.16.1.168,3.0,2021-02-10 20:59:56,100.0,0,6.984424428757537e-235
36077,172.16.1.168,172.16.1.162,3.0,2021-02-10 20:59:56,100.0,0,6.984424428757537e-235
36078,172.16.1.173,172.16.1.162,1.0,2021-02-10 20:59:56,100.0,0,1.9326384367332043e-236
36079,172.16.1.162,172.16.1.168,1.0,2021-02-10 20:59:58,100.0,0,1.9326384367332043e-236
36080,172.16.1.168,172.16.1.162,1.0,2021-02-10 20:59:58,100.0,0,1.9326384367332043e-236
36081,222.117.11.24,172.16.1.52,1.0,2021-02-10 20:59:58,0.0,0,3.0567502356567114e-263
36082,143.0.165.119,172.16.1.36,1.0,2021-02-10 20:59:59,0.0,0,3.0567502356567114e-263
36083,150.109.170.84,172.16.1.36,1.0,2021-02-10 20:59:59,0.0,0,3.0567502356567114e-263
36084,172.16.1.157,172.16.1.168,1.0,2021-02-10 20:59:59,100.0,0,1.9326384367332043e-236
36085,172.16.1.168,172.16.1.157,1.0,2021-02-10 20:59:59,100.0,0,1.9326384367332043e-236
36086,172.16.1.178,172.16.1.224,1.0,2021-02-10 20:59:59,100.0,0,1.9326384367332043e-236
36087,172.16.1.224,172.16.1.178,1.0,2021-02-10 20:59:59,100.0,0,1.9326384367332043e-236
36088,172.16.1.250,172.16.1.36,1.0,2021-02-10 20:59:59,100.0,0,1.9326384367332043e-236
36089,172.16.1.36,172.16.1.250,1.0,2021-02-10 20:59:59,100.0,0,1.9326384367332043e-236
36090,172.16.1.162,172.16.1.173,1.0,2021-02-10 21:00:01,100.0,0,1.9326384367332043e-236
36091,172.16.1.173,172.16.1.162,1.0,2021-02-10 21:00:01,100.0,0,1.9326384367332043e-236
36092,10.3.252.33,172.16.1.196,1.0,2021-02-10 21:00:02,0.0,0,3.0567502356567114e-263
