,sourceIP,destIP,numOfRequest,time,acceptanceRate
421,172.16.1.241,172.16.1.10,1.0,1612980821.0,100.0
422,172.16.1.250,172.16.1.109,5.0,1612980821.0,100.0
423,172.16.1.250,172.16.1.36,4.0,1612980821.0,100.0
424,172.16.1.250,35.168.5.6,2.0,1612980821.0,100.0
425,172.16.1.36,172.16.1.250,4.0,1612980821.0,100.0
426,35.168.5.6,172.16.1.250,2.0,1612980821.0,100.0
427,44.229.194.101,172.16.1.10,1.0,1612980821.0,100.0
428,44.231.94.255,172.16.1.10,1.0,1612980821.0,100.0
429,172.16.1.140,172.16.1.178,2.0,1612980822.0,100.0
430,172.16.1.144,172.16.1.173,2.0,1612980822.0,100.0
431,172.16.1.162,172.16.1.173,3.0,1612980822.0,100.0
432,172.16.1.173,172.16.1.144,2.0,1612980822.0,100.0
433,172.16.1.173,172.16.1.162,3.0,1612980822.0,100.0
434,172.16.1.173,172.16.1.198,2.0,1612980822.0,100.0
435,172.16.1.173,172.16.1.214,2.0,1612980822.0,100.0
436,172.16.1.173,52.46.135.73,1.0,1612980822.0,100.0
437,172.16.1.173,52.46.138.78,1.0,1612980822.0,100.0
438,172.16.1.173,52.46.143.181,1.0,1612980822.0,100.0
439,172.16.1.173,52.46.147.143,1.0,1612980822.0,100.0
440,172.16.1.173,54.239.26.26,1.0,1612980822.0,100.0
441,172.16.1.176,172.16.1.178,1.0,1612980822.0,100.0
442,172.16.1.178,172.16.1.140,2.0,1612980822.0,100.0
443,172.16.1.178,172.16.1.176,1.0,1612980822.0,100.0
444,172.16.1.178,172.16.1.224,2.0,1612980822.0,100.0
445,172.16.1.198,172.16.1.173,2.0,1612980822.0,100.0
446,172.16.1.214,172.16.1.173,2.0,1612980822.0,100.0
447,172.16.1.224,172.16.1.178,2.0,1612980822.0,100.0
448,52.46.135.73,172.16.1.173,1.0,1612980822.0,100.0
449,52.46.138.78,172.16.1.173,1.0,1612980822.0,100.0
450,52.46.143.181,172.16.1.173,1.0,1612980822.0,100.0
451,52.46.147.143,172.16.1.173,1.0,1612980822.0,100.0
452,54.239.26.26,172.16.1.173,1.0,1612980822.0,100.0
453,172.16.1.109,172.16.1.250,1.0,1612980824.0,100.0
454,172.16.1.109,52.44.104.29,1.0,1612980824.0,100.0
455,172.16.1.140,172.16.1.178,1.0,1612980824.0,100.0
456,172.16.1.173,172.16.1.214,2.0,1612980824.0,100.0
457,172.16.1.178,172.16.1.140,1.0,1612980824.0,100.0
458,172.16.1.214,172.16.1.173,2.0,1612980824.0,100.0
459,172.16.1.250,172.16.1.109,1.0,1612980824.0,100.0
460,209.17.96.42,172.16.1.109,1.0,1612980824.0,0.0
461,52.44.104.29,172.16.1.109,1.0,1612980824.0,100.0
462,94.232.46.203,172.16.1.109,1.0,1612980824.0,0.0
463,172.16.1.178,172.16.1.224,2.0,1612980825.0,100.0
464,172.16.1.224,172.16.1.178,2.0,1612980825.0,100.0
465,172.16.1.162,172.16.1.168,2.0,1612980826.0,100.0
466,172.16.1.162,172.16.1.173,1.0,1612980826.0,100.0
467,172.16.1.168,172.16.1.162,2.0,1612980826.0,100.0
468,172.16.1.173,172.16.1.162,1.0,1612980826.0,100.0
469,172.16.1.162,172.16.1.173,1.0,1612980827.0,100.0
470,172.16.1.173,172.16.1.162,1.0,1612980827.0,100.0
471,128.14.209.229,172.16.1.10,1.0,1612980829.0,100.0
472,172.16.1.144,172.16.1.173,1.0,1612980829.0,100.0
473,172.16.1.173,172.16.1.144,1.0,1612980829.0,100.0
474,172.16.1.10,172.16.1.173,2.0,1612980830.0,100.0
475,172.16.1.10,172.16.1.196,16.0,1612980830.0,100.0
476,172.16.1.10,172.16.1.241,1.0,1612980830.0,100.0
477,172.16.1.10,172.16.1.250,1.0,1612980830.0,100.0
478,172.16.1.10,35.168.5.6,1.0,1612980830.0,100.0
479,172.16.1.10,44.229.194.101,2.0,1612980830.0,100.0
480,172.16.1.10,44.231.94.255,3.0,1612980830.0,100.0
481,172.16.1.10,44.237.246.197,4.0,1612980830.0,100.0
482,172.16.1.196,172.16.1.10,9.0,1612980830.0,100.0
483,172.16.1.196,172.16.1.96,1.0,1612980830.0,100.0
484,172.16.1.250,172.16.1.10,1.0,1612980830.0,100.0
485,172.16.1.96,172.16.1.196,1.0,1612980830.0,100.0
486,190.5.243.179,172.16.1.10,1.0,1612980830.0,100.0
487,194.147.140.42,172.16.1.96,1.0,1612980830.0,0.0
488,35.168.5.6,172.16.1.10,2.0,1612980830.0,100.0
489,44.229.194.101,172.16.1.10,3.0,1612980830.0,100.0
490,44.231.94.255,172.16.1.10,5.0,1612980830.0,100.0
491,44.237.246.197,172.16.1.10,8.0,1612980830.0,100.0
492,51.83.126.77,172.16.1.10,1.0,1612980830.0,100.0
493,52.46.135.73,172.16.1.10,1.0,1612980830.0,100.0
494,52.46.143.181,172.16.1.10,1.0,1612980830.0,100.0
495,86.254.40.157,172.16.1.10,1.0,1612980830.0,100.0
496,172.16.1.148,172.16.1.187,1.0,1612980831.0,100.0
497,172.16.1.187,172.16.1.148,1.0,1612980831.0,100.0
498,172.16.1.10,172.16.1.241,1.0,1612980832.0,100.0
499,172.16.1.10,172.16.1.250,1.0,1612980832.0,100.0
500,172.16.1.173,172.16.1.10,1.0,1612980832.0,100.0
501,94.102.51.17,172.16.1.10,1.0,1612980832.0,100.0
502,172.16.1.250,172.16.1.36,3.0,1612980834.0,100.0
503,172.16.1.36,172.16.1.250,3.0,1612980834.0,100.0
504,172.16.1.36,52.44.104.29,1.0,1612980834.0,100.0
505,52.44.104.29,172.16.1.36,1.0,1612980834.0,100.0
506,172.16.1.196,172.16.1.52,1.0,1612980835.0,100.0
507,172.16.1.52,172.16.1.196,1.0,1612980835.0,100.0
508,172.16.1.196,172.16.1.52,2.0,1612980836.0,100.0
509,172.16.1.52,172.16.1.196,2.0,1612980836.0,100.0
510,172.16.1.52,50.245.225.205,10.0,1612980836.0,100.0
511,50.245.225.205,172.16.1.52,10.0,1612980836.0,100.0
512,74.120.14.85,172.16.1.52,1.0,1612980836.0,0.0
513,172.16.1.162,172.16.1.168,1.0,1612980838.0,100.0
514,172.16.1.168,172.16.1.162,1.0,1612980838.0,100.0
515,172.16.1.176,172.16.1.187,1.0,1612980838.0,100.0
516,172.16.1.187,172.16.1.176,1.0,1612980838.0,100.0
517,172.16.1.196,172.16.1.52,1.0,1612980838.0,100.0
518,172.16.1.52,172.16.1.196,1.0,1612980838.0,100.0
519,104.131.181.99,172.16.1.10,1.0,1612980842.0,100.0
520,172.16.1.187,172.16.1.205,1.0,1612980842.0,100.0
521,172.16.1.205,172.16.1.187,1.0,1612980842.0,100.0
522,172.16.1.162,172.16.1.168,1.0,1612980845.0,100.0
523,172.16.1.168,172.16.1.162,3.0,1612980845.0,100.0
524,172.16.1.173,172.16.1.162,1.0,1612980845.0,100.0
525,172.16.1.196,172.16.1.52,6.0,1612980845.0,100.0
526,172.16.1.196,172.16.1.96,1.0,1612980845.0,100.0
527,172.16.1.196,44.229.194.101,1.0,1612980845.0,100.0
528,172.16.1.196,44.237.246.197,1.0,1612980845.0,100.0
529,172.16.1.52,172.16.1.196,6.0,1612980845.0,100.0
530,172.16.1.96,172.16.1.196,1.0,1612980845.0,100.0
531,44.229.194.101,172.16.1.196,1.0,1612980845.0,100.0
532,44.237.246.197,172.16.1.196,1.0,1612980845.0,100.0
533,172.16.1.109,172.16.1.250,1.0,1612980846.0,100.0
534,172.16.1.250,172.16.1.109,1.0,1612980846.0,100.0
535,172.16.1.10,140.82.112.3,1.0,1612980848.0,100.0
536,172.16.1.10,172.16.1.196,2.0,1612980848.0,100.0
537,172.16.1.196,172.16.1.52,14.0,1612980848.0,100.0
538,172.16.1.52,172.16.1.196,14.0,1612980848.0,100.0
539,172.16.1.52,50.245.225.205,87.0,1612980848.0,100.0
540,50.245.225.205,172.16.1.52,87.0,1612980848.0,100.0
541,74.120.14.65,172.16.1.96,1.0,1612980848.0,0.0
542,140.82.112.3,172.16.1.252,1.0,1612980849.0,100.0
543,172.16.1.10,44.229.194.101,1.0,1612980849.0,100.0
544,172.16.1.10,44.231.94.255,1.0,1612980849.0,100.0
545,172.16.1.10,44.237.246.197,1.0,1612980849.0,100.0
546,172.16.1.173,172.16.1.10,1.0,1612980849.0,100.0
547,172.16.1.173,172.16.1.162,1.0,1612980849.0,100.0
548,172.16.1.196,172.16.1.10,2.0,1612980849.0,100.0
549,172.16.1.252,140.82.112.3,1.0,1612980849.0,100.0
550,44.237.246.197,172.16.1.10,1.0,1612980849.0,100.0
551,52.46.138.78,172.16.1.10,1.0,1612980849.0,100.0
552,172.16.1.109,172.16.1.250,2.0,1612980851.0,100.0
553,172.16.1.250,172.16.1.109,2.0,1612980851.0,100.0
554,13.72.67.143,172.16.1.36,1.0,1612980852.0,100.0
555,172.16.1.36,13.72.67.143,1.0,1612980852.0,100.0
556,194.147.140.97,172.16.1.36,1.0,1612980852.0,0.0
557,205.185.124.237,172.16.1.36,1.0,1612980852.0,0.0
558,162.142.125.69,172.16.1.10,1.0,1612980853.0,100.0
559,172.16.1.10,140.82.112.4,1.0,1612980853.0,100.0
560,172.16.1.10,172.16.1.173,2.0,1612980853.0,100.0
561,172.16.1.10,172.16.1.196,21.0,1612980853.0,100.0
562,172.16.1.10,172.16.1.250,1.0,1612980853.0,100.0
563,172.16.1.10,44.229.194.101,6.0,1612980853.0,100.0
564,172.16.1.10,44.231.94.255,5.0,1612980853.0,100.0
565,172.16.1.10,44.237.246.197,6.0,1612980853.0,100.0
566,172.16.1.10,52.94.225.10,1.0,1612980853.0,100.0
567,172.16.1.173,172.16.1.10,1.0,1612980853.0,100.0
568,172.16.1.196,172.16.1.10,16.0,1612980853.0,100.0
569,172.16.1.252,172.16.1.10,2.0,1612980853.0,100.0
570,35.168.5.6,172.16.1.10,1.0,1612980853.0,100.0
571,44.229.194.101,172.16.1.10,9.0,1612980853.0,100.0
572,44.231.94.255,172.16.1.10,5.0,1612980853.0,100.0
573,44.237.246.197,172.16.1.10,6.0,1612980853.0,100.0
574,52.46.141.113,172.16.1.10,1.0,1612980853.0,100.0
575,52.46.159.128,172.16.1.10,1.0,1612980853.0,100.0
576,172.16.1.157,172.16.1.168,1.0,1612980854.0,100.0
577,172.16.1.168,172.16.1.157,1.0,1612980854.0,100.0
578,172.16.1.196,172.16.1.52,17.0,1612980854.0,100.0
579,172.16.1.196,172.16.1.96,1.0,1612980854.0,100.0
580,172.16.1.196,44.229.194.101,1.0,1612980854.0,100.0
581,172.16.1.196,44.231.94.255,2.0,1612980854.0,100.0
582,172.16.1.52,172.16.1.196,17.0,1612980854.0,100.0
583,172.16.1.96,172.16.1.196,1.0,1612980854.0,100.0
584,44.229.194.101,172.16.1.196,1.0,1612980854.0,100.0
585,44.231.94.255,172.16.1.196,2.0,1612980854.0,100.0
586,172.16.1.241,35.168.5.6,1.0,1612980855.0,100.0
587,35.168.5.6,172.16.1.241,1.0,1612980855.0,100.0
588,172.16.1.144,172.16.1.173,1.0,1612980858.0,100.0
589,172.16.1.173,172.16.1.144,1.0,1612980858.0,100.0
590,172.16.1.173,172.16.1.198,2.0,1612980859.0,100.0
591,172.16.1.198,172.16.1.173,2.0,1612980859.0,100.0
592,172.16.1.196,172.16.1.52,25.0,1612980860.0,100.0
593,172.16.1.52,172.16.1.196,25.0,1612980860.0,100.0
594,172.16.1.52,50.245.225.205,318.0,1612980860.0,100.0
595,50.245.225.205,172.16.1.52,318.0,1612980860.0,100.0
596,172.16.1.10,172.16.1.173,1.0,1612980862.0,100.0
597,172.16.1.10,172.16.1.196,1.0,1612980862.0,100.0
598,172.16.1.10,44.229.194.101,1.0,1612980862.0,100.0
599,172.16.1.10,44.237.246.197,1.0,1612980862.0,100.0
600,172.16.1.140,172.16.1.178,1.0,1612980862.0,100.0
601,172.16.1.148,172.16.1.187,1.0,1612980862.0,100.0
602,172.16.1.168,172.16.1.238,1.0,1612980862.0,100.0
603,172.16.1.178,172.16.1.140,1.0,1612980862.0,100.0
604,172.16.1.187,172.16.1.148,1.0,1612980862.0,100.0
605,172.16.1.196,172.16.1.10,1.0,1612980862.0,100.0
606,172.16.1.238,172.16.1.168,1.0,1612980862.0,100.0
607,172.16.1.168,172.16.1.176,2.0,1612980863.0,100.0
608,172.16.1.176,172.16.1.168,2.0,1612980863.0,100.0
609,172.16.1.148,172.16.1.187,2.0,1612980864.0,100.0
610,172.16.1.157,172.16.1.168,2.0,1612980864.0,100.0
611,172.16.1.162,172.16.1.168,6.0,1612980864.0,100.0
612,172.16.1.168,172.16.1.157,2.0,1612980864.0,100.0
613,172.16.1.168,172.16.1.162,6.0,1612980864.0,100.0
614,172.16.1.168,172.16.1.176,1.0,1612980864.0,100.0
615,172.16.1.168,172.16.1.238,2.0,1612980864.0,100.0
616,172.16.1.176,172.16.1.168,1.0,1612980864.0,100.0
617,172.16.1.176,172.16.1.187,1.0,1612980864.0,100.0
618,172.16.1.187,172.16.1.148,2.0,1612980864.0,100.0
619,172.16.1.187,172.16.1.176,1.0,1612980864.0,100.0
620,172.16.1.187,172.16.1.205,2.0,1612980864.0,100.0
621,172.16.1.196,172.16.1.52,18.0,1612980864.0,100.0
622,172.16.1.196,172.16.1.96,2.0,1612980864.0,100.0
623,172.16.1.196,44.229.194.101,1.0,1612980864.0,100.0
624,172.16.1.196,44.231.94.255,2.0,1612980864.0,100.0
625,172.16.1.196,44.237.246.197,1.0,1612980864.0,100.0
626,172.16.1.205,172.16.1.187,2.0,1612980864.0,100.0
627,172.16.1.238,172.16.1.168,2.0,1612980864.0,100.0
628,172.16.1.52,172.16.1.196,18.0,1612980864.0,100.0
629,172.16.1.96,172.16.1.196,2.0,1612980864.0,100.0
630,44.229.194.101,172.16.1.196,1.0,1612980864.0,100.0
631,44.231.94.255,172.16.1.196,2.0,1612980864.0,100.0
632,44.237.246.197,172.16.1.196,1.0,1612980864.0,100.0
633,172.16.1.10,172.16.1.196,1.0,1612980867.0,100.0
634,172.16.1.10,44.229.194.101,1.0,1612980867.0,100.0
635,172.16.1.10,44.237.246.197,2.0,1612980867.0,100.0
636,172.16.1.10,52.46.138.78,1.0,1612980867.0,100.0
637,172.16.1.196,172.16.1.10,1.0,1612980867.0,100.0
638,35.168.5.6,172.16.1.10,1.0,1612980867.0,100.0
639,44.229.194.101,172.16.1.10,2.0,1612980867.0,100.0
640,44.231.94.255,172.16.1.10,1.0,1612980867.0,100.0
641,46.242.8.143,172.16.1.10,1.0,1612980867.0,100.0
642,172.16.1.109,172.16.1.250,1.0,1612980868.0,100.0
643,172.16.1.109,52.44.104.29,1.0,1612980868.0,100.0
644,172.16.1.250,172.16.1.109,1.0,1612980868.0,100.0
645,194.147.140.25,172.16.1.109,1.0,1612980868.0,0.0
646,52.44.104.29,172.16.1.109,1.0,1612980868.0,100.0
647,172.16.1.10,172.16.1.196,17.0,1612980869.0,100.0
648,172.16.1.10,172.16.1.250,1.0,1612980869.0,100.0
649,172.16.1.10,35.168.5.6,1.0,1612980869.0,100.0
650,172.16.1.10,44.229.194.101,8.0,1612980869.0,100.0
651,172.16.1.10,44.231.94.255,12.0,1612980869.0,100.0
652,172.16.1.10,44.237.246.197,8.0,1612980869.0,100.0
653,172.16.1.10,52.46.141.113,1.0,1612980869.0,100.0
654,172.16.1.173,172.16.1.10,1.0,1612980869.0,100.0
655,172.16.1.196,172.16.1.10,28.0,1612980869.0,100.0
656,172.16.1.241,172.16.1.10,1.0,1612980869.0,100.0
657,209.17.96.26,172.16.1.10,1.0,1612980869.0,100.0
658,34.205.216.173,172.16.1.10,1.0,1612980869.0,100.0
659,44.229.194.101,172.16.1.10,5.0,1612980869.0,100.0
660,44.231.94.255,172.16.1.10,3.0,1612980869.0,100.0
661,44.237.246.197,172.16.1.10,9.0,1612980869.0,100.0
662,45.55.179.132,172.16.1.10,1.0,1612980869.0,100.0
663,172.16.1.144,172.16.1.173,1.0,1612980870.0,100.0
664,172.16.1.173,172.16.1.144,1.0,1612980870.0,100.0
665,172.16.1.173,172.16.1.198,1.0,1612980870.0,100.0
666,172.16.1.198,172.16.1.173,1.0,1612980870.0,100.0
667,172.16.1.176,172.16.1.178,1.0,1612980871.0,100.0
668,172.16.1.178,172.16.1.176,1.0,1612980871.0,100.0
669,172.16.1.10,172.16.1.173,1.0,1612980872.0,100.0
670,172.16.1.10,172.16.1.196,1.0,1612980872.0,100.0
671,172.16.1.10,35.168.5.6,1.0,1612980872.0,100.0
672,172.16.1.10,52.46.135.73,1.0,1612980872.0,100.0
673,172.16.1.157,172.16.1.168,1.0,1612980872.0,100.0
674,172.16.1.168,172.16.1.157,1.0,1612980872.0,100.0
675,172.16.1.250,172.16.1.36,3.0,1612980872.0,100.0
676,172.16.1.36,172.16.1.250,3.0,1612980872.0,100.0
677,44.229.194.101,172.16.1.10,1.0,1612980872.0,100.0
678,44.231.94.255,172.16.1.10,1.0,1612980872.0,100.0
679,75.143.43.66,172.16.1.36,1.0,1612980872.0,0.0
680,172.16.1.173,172.16.1.214,2.0,1612980873.0,100.0
681,172.16.1.178,172.16.1.224,1.0,1612980873.0,100.0
682,172.16.1.214,172.16.1.173,2.0,1612980873.0,100.0
683,172.16.1.224,172.16.1.178,1.0,1612980873.0,100.0
684,172.16.1.162,172.16.1.168,1.0,1612980875.0,100.0
685,172.16.1.168,172.16.1.162,1.0,1612980875.0,100.0
686,172.16.1.196,172.16.1.96,1.0,1612980875.0,100.0
687,172.16.1.96,172.16.1.196,1.0,1612980875.0,100.0
688,194.147.140.102,172.16.1.96,1.0,1612980875.0,0.0
689,167.248.133.23,172.16.1.52,1.0,1612980876.0,0.0
690,172.16.1.196,172.16.1.52,39.0,1612980876.0,100.0
691,172.16.1.196,44.229.194.101,3.0,1612980876.0,100.0
692,172.16.1.196,44.231.94.255,5.0,1612980876.0,100.0
693,172.16.1.196,44.237.246.197,5.0,1612980876.0,100.0
694,172.16.1.52,172.16.1.196,39.0,1612980876.0,100.0
695,172.16.1.52,50.245.225.205,370.0,1612980876.0,100.0
696,194.147.140.152,172.16.1.52,1.0,1612980876.0,0.0
697,44.229.194.101,172.16.1.196,3.0,1612980876.0,100.0
698,44.231.94.255,172.16.1.196,5.0,1612980876.0,100.0
699,44.237.246.197,172.16.1.196,5.0,1612980876.0,100.0
700,50.245.225.205,172.16.1.52,370.0,1612980876.0,100.0
701,172.16.1.173,172.16.1.162,1.0,1612980877.0,100.0
702,172.16.1.10,172.16.1.173,1.0,1612980881.0,100.0
703,172.16.1.10,172.16.1.196,2.0,1612980881.0,100.0
704,172.16.1.10,44.229.194.101,2.0,1612980881.0,100.0
705,172.16.1.10,44.231.94.255,2.0,1612980881.0,100.0
706,172.16.1.10,44.237.246.197,2.0,1612980881.0,100.0
707,172.16.1.173,172.16.1.10,1.0,1612980881.0,100.0
708,172.16.1.196,172.16.1.10,3.0,1612980881.0,100.0
709,44.229.194.101,172.16.1.10,2.0,1612980881.0,100.0
710,44.231.94.255,172.16.1.10,1.0,1612980881.0,100.0
711,44.237.246.197,172.16.1.10,2.0,1612980881.0,100.0
712,13.70.40.248,172.16.1.173,1.0,1612980882.0,0.0
713,172.16.1.109,172.16.1.250,3.0,1612980882.0,100.0
714,172.16.1.140,172.16.1.178,2.0,1612980882.0,100.0
715,172.16.1.144,172.16.1.173,2.0,1612980882.0,100.0
716,172.16.1.162,172.16.1.173,2.0,1612980882.0,100.0
717,172.16.1.173,172.16.1.144,2.0,1612980882.0,100.0
718,172.16.1.173,172.16.1.162,2.0,1612980882.0,100.0
719,172.16.1.173,172.16.1.198,3.0,1612980882.0,100.0
720,172.16.1.173,172.16.1.214,2.0,1612980882.0,100.0
721,172.16.1.173,52.46.141.113,1.0,1612980882.0,100.0
722,172.16.1.173,52.46.154.54,1.0,1612980882.0,100.0
723,172.16.1.173,52.46.155.95,1.0,1612980882.0,100.0
724,172.16.1.173,52.46.159.128,1.0,1612980882.0,100.0
725,172.16.1.173,52.94.225.10,1.0,1612980882.0,100.0
726,172.16.1.176,172.16.1.178,1.0,1612980882.0,100.0
727,172.16.1.178,172.16.1.140,2.0,1612980882.0,100.0
728,172.16.1.178,172.16.1.176,1.0,1612980882.0,100.0
729,172.16.1.178,172.16.1.224,2.0,1612980882.0,100.0
730,172.16.1.198,172.16.1.173,3.0,1612980882.0,100.0
731,172.16.1.214,172.16.1.173,2.0,1612980882.0,100.0
732,172.16.1.224,172.16.1.178,2.0,1612980882.0,100.0
733,172.16.1.250,172.16.1.109,3.0,1612980882.0,100.0
734,172.16.1.250,172.16.1.36,5.0,1612980882.0,100.0
735,172.16.1.250,34.205.216.173,2.0,1612980882.0,100.0
736,172.16.1.36,172.16.1.250,5.0,1612980882.0,100.0
737,195.54.160.228,172.16.1.173,1.0,1612980882.0,0.0
738,218.157.104.183,172.16.1.173,1.0,1612980882.0,0.0
739,34.205.216.173,172.16.1.250,2.0,1612980882.0,100.0
740,49.235.66.27,172.16.1.173,2.0,1612980882.0,0.0
741,52.46.141.113,172.16.1.173,1.0,1612980882.0,100.0
742,52.46.154.54,172.16.1.173,1.0,1612980882.0,100.0
743,52.46.155.95,172.16.1.173,1.0,1612980882.0,100.0
744,52.46.159.128,172.16.1.173,1.0,1612980882.0,100.0
745,52.94.225.10,172.16.1.173,1.0,1612980882.0,100.0
746,71.6.167.142,172.16.1.173,1.0,1612980882.0,0.0
747,172.16.1.10,172.16.1.196,2.0,1612980883.0,100.0
748,172.16.1.10,44.229.194.101,2.0,1612980883.0,100.0
749,172.16.1.10,44.231.94.255,2.0,1612980883.0,100.0
750,172.16.1.10,44.237.246.197,1.0,1612980883.0,100.0
751,172.16.1.162,172.16.1.173,1.0,1612980883.0,100.0
752,172.16.1.173,172.16.1.162,1.0,1612980883.0,100.0
753,172.16.1.196,172.16.1.10,4.0,1612980883.0,100.0
754,44.229.194.101,172.16.1.10,1.0,1612980883.0,100.0
755,44.231.94.255,172.16.1.10,2.0,1612980883.0,100.0
756,172.16.1.162,172.16.1.168,3.0,1612980886.0,100.0
757,172.16.1.168,172.16.1.162,3.0,1612980886.0,100.0
758,172.16.1.168,172.16.1.238,1.0,1612980886.0,100.0
759,172.16.1.238,172.16.1.168,1.0,1612980886.0,100.0
760,172.16.1.109,52.44.104.29,1.0,1612980887.0,100.0
761,194.147.140.104,172.16.1.109,1.0,1612980887.0,0.0
762,195.54.160.228,172.16.1.109,1.0,1612980887.0,0.0
763,52.44.104.29,172.16.1.109,1.0,1612980887.0,100.0
764,172.16.1.196,172.16.1.52,51.0,1612980888.0,100.0
765,172.16.1.196,172.16.1.96,2.0,1612980888.0,100.0
766,172.16.1.196,44.229.194.101,9.0,1612980888.0,100.0
767,172.16.1.196,44.231.94.255,5.0,1612980888.0,100.0
768,172.16.1.196,44.237.246.197,9.0,1612980888.0,100.0
769,172.16.1.52,172.16.1.196,51.0,1612980888.0,100.0
770,172.16.1.52,50.245.225.205,409.0,1612980888.0,100.0
771,172.16.1.96,172.16.1.196,2.0,1612980888.0,100.0
772,185.236.11.9,172.16.1.52,1.0,1612980888.0,0.0
773,194.147.140.152,172.16.1.52,1.0,1612980888.0,0.0
774,44.229.194.101,172.16.1.196,9.0,1612980888.0,100.0
775,44.231.94.255,172.16.1.196,5.0,1612980888.0,100.0
776,44.237.246.197,172.16.1.196,9.0,1612980888.0,100.0
777,50.245.225.205,172.16.1.52,409.0,1612980888.0,100.0
778,140.82.112.4,172.16.1.10,1.0,1612980890.0,100.0
779,172.16.1.10,172.16.1.173,2.0,1612980890.0,100.0
780,172.16.1.10,172.16.1.196,18.0,1612980890.0,100.0
781,172.16.1.10,172.16.1.252,1.0,1612980890.0,100.0
782,172.16.1.10,44.229.194.101,7.0,1612980890.0,100.0
783,172.16.1.10,44.231.94.255,8.0,1612980890.0,100.0
784,172.16.1.10,44.237.246.197,7.0,1612980890.0,100.0
785,172.16.1.10,52.46.154.54,1.0,1612980890.0,100.0
786,172.16.1.173,172.16.1.10,1.0,1612980890.0,100.0
787,172.16.1.196,172.16.1.10,22.0,1612980890.0,100.0
788,194.147.140.61,172.16.1.10,1.0,1612980890.0,100.0
789,44.229.194.101,172.16.1.10,5.0,1612980890.0,100.0
790,44.231.94.255,172.16.1.10,7.0,1612980890.0,100.0
791,44.237.246.197,172.16.1.10,6.0,1612980890.0,100.0
792,52.46.141.113,172.16.1.10,1.0,1612980890.0,100.0
793,52.46.155.95,172.16.1.10,1.0,1612980890.0,100.0
794,172.16.1.162,172.16.1.168,1.0,1612980891.0,100.0
795,172.16.1.168,172.16.1.162,1.0,1612980891.0,100.0
796,172.16.1.173,172.16.1.198,1.0,1612980892.0,100.0
797,172.16.1.198,172.16.1.173,1.0,1612980892.0,100.0
798,172.16.1.10,172.16.1.196,9.0,1612980894.0,100.0
799,172.16.1.10,44.229.194.101,1.0,1612980894.0,100.0
800,172.16.1.10,44.231.94.255,4.0,1612980894.0,100.0
801,172.16.1.10,44.237.246.197,1.0,1612980894.0,100.0
802,172.16.1.178,172.16.1.224,1.0,1612980894.0,100.0
803,172.16.1.196,172.16.1.10,6.0,1612980894.0,100.0
804,172.16.1.224,172.16.1.178,1.0,1612980894.0,100.0
805,44.229.194.101,172.16.1.10,3.0,1612980894.0,100.0
806,44.231.94.255,172.16.1.10,3.0,1612980894.0,100.0
807,44.237.246.197,172.16.1.10,4.0,1612980894.0,100.0
808,52.94.225.10,172.16.1.10,1.0,1612980894.0,100.0
809,172.16.1.173,172.16.1.198,1.0,1612980895.0,100.0
810,172.16.1.162,172.16.1.168,1.0,1612980896.0,100.0
811,172.16.1.168,172.16.1.162,1.0,1612980896.0,100.0
812,172.16.1.168,172.16.1.238,1.0,1612980897.0,100.0
813,172.16.1.238,172.16.1.168,1.0,1612980897.0,100.0
814,172.16.1.176,172.16.1.187,1.0,1612980898.0,100.0
815,172.16.1.187,172.16.1.176,1.0,1612980898.0,100.0
816,172.16.1.10,172.16.1.173,1.0,1612980899.0,100.0
817,172.16.1.10,172.16.1.196,6.0,1612980899.0,100.0
818,172.16.1.10,44.229.194.101,3.0,1612980899.0,100.0
819,172.16.1.10,44.231.94.255,1.0,1612980899.0,100.0
820,172.16.1.10,44.237.246.197,1.0,1612980899.0,100.0
821,172.16.1.109,172.16.1.250,1.0,1612980899.0,100.0
822,172.16.1.109,52.44.104.29,1.0,1612980899.0,100.0
823,172.16.1.196,172.16.1.10,9.0,1612980899.0,100.0
824,172.16.1.196,172.16.1.96,1.0,1612980899.0,100.0
825,172.16.1.250,172.16.1.10,1.0,1612980899.0,100.0
826,172.16.1.250,172.16.1.109,1.0,1612980899.0,100.0
827,172.16.1.96,172.16.1.196,1.0,1612980899.0,100.0
828,194.147.140.28,172.16.1.10,1.0,1612980899.0,100.0
829,44.231.94.255,172.16.1.10,2.0,1612980899.0,100.0
830,44.237.246.197,172.16.1.10,2.0,1612980899.0,100.0
831,52.44.104.29,172.16.1.109,1.0,1612980899.0,100.0
832,75.143.43.66,172.16.1.109,1.0,1612980899.0,0.0
833,172.16.1.148,172.16.1.187,1.0,1612980900.0,100.0
834,172.16.1.187,172.16.1.148,1.0,1612980900.0,100.0
835,172.16.1.196,172.16.1.52,8.0,1612980900.0,100.0
836,172.16.1.52,172.16.1.196,8.0,1612980900.0,100.0
837,172.16.1.52,50.245.225.205,330.0,1612980900.0,100.0
838,50.245.225.205,172.16.1.52,330.0,1612980900.0,100.0
